,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
7163,2020-01-30T00:00:00.000Z,2020-01-30T00:00:00.000Z,-4.69229761250871,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7164,2020-01-31T00:00:00.000Z,2020-01-31T00:00:00.000Z,-5.96234952239942,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7165,2020-02-01T00:00:00.000Z,2020-02-01T00:00:00.000Z,-0.586873061893687,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7166,2020-02-02T00:00:00.000Z,2020-02-02T00:00:00.000Z,-10.1356574952347,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7167,2020-02-03T00:00:00.000Z,2020-02-03T00:00:00.000Z,-16.1253114547034,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7168,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z,-13.1338712214422,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7169,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z,-9.66566000542749,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7170,2020-02-06T00:00:00.000Z,2020-02-06T00:00:00.000Z,-6.09954313320759,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7171,2020-02-07T00:00:00.000Z,2020-02-07T00:00:00.000Z,-6.31705045594181,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7172,2020-02-08T00:00:00.000Z,2020-02-08T00:00:00.000Z,-8.20855706022135,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7173,2020-02-09T00:00:00.000Z,2020-02-09T00:00:00.000Z,-8.60856592606333,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7174,2020-02-10T00:00:00.000Z,2020-02-10T00:00:00.000Z,-6.55353013989954,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7175,2020-02-11T00:00:00.000Z,2020-02-11T00:00:00.000Z,-20.891635078973,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7176,2020-02-12T00:00:00.000Z,2020-02-12T00:00:00.000Z,-20.1366355091408,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7177,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,-7.93315998313596,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7178,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,-17.2248961202303,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7179,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,-14.0294151247489,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7180,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,-18.8256266753478,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7181,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,-23.9664643564119,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
7182,2020-02-18T00:00:00.000Z,2020-02-18T00:00:00.000Z,-19.9379894990638,36,36,1,,2540047,3457,10556,0,1,Land temperature (daytime),Temperature,Alberta,,2020
14331,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,-8.21757448555799,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14332,2020-01-02T00:00:00.000Z,2020-01-02T00:00:00.000Z,-14.0523608528919,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14333,2020-01-03T00:00:00.000Z,2020-01-03T00:00:00.000Z,-16.8087742678614,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14334,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,-12.64754900166,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14335,2020-01-05T00:00:00.000Z,2020-01-05T00:00:00.000Z,-13.2859614575623,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14336,2020-01-06T00:00:00.000Z,2020-01-06T00:00:00.000Z,-15.6561779118092,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14337,2020-01-07T00:00:00.000Z,2020-01-07T00:00:00.000Z,-18.1755730495663,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14338,2020-01-08T00:00:00.000Z,2020-01-08T00:00:00.000Z,-18.8490674517903,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14339,2020-01-09T00:00:00.000Z,2020-01-09T00:00:00.000Z,-20.253302390691,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14340,2020-01-10T00:00:00.000Z,2020-01-10T00:00:00.000Z,-21.3419884404679,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
