Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at the surface,"Division No. 15 - Western Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.60772295
Texture,Silt content at the surface,"Division No. 16 - Roblin Russell Rossburn Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,34.67799452
Texture,Silt content at the surface,"Division No. 17 - Dauphin, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.7761669
Texture,Silt content at the surface,"Division No. 18 - North Interlake Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.87378801
Texture,Silt content at the surface,"Division No. 19 - North East, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.60069011
Texture,Silt content at the surface,"Division No. 2 - Steinbach Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,24.53094899
Texture,Silt content at the surface,"Division No. 20 - Swan River, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.48354463
Texture,Silt content at the surface,"Division No. 21 - Flin Flon, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.80332096
Texture,Silt content at the surface,"Division No. 22 - Thompson and North Central, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.19675728
Texture,Silt content at the surface,"Division No. 23 - Churchill and Northern Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,28.62921393
Texture,Silt content at the surface,"Division No. 3 - Pembina Valley, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.68733223
Texture,Silt content at the surface,"Division No. 4 - Pilot Mound Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,35.46434964
Texture,Silt content at the surface,"Division No. 5 - South West, Manitoba",,mass percent,point in time,12/31/16,12/31/16,34.33756194
Texture,Silt content at the surface,"Division No. 6 - Virden Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.14715492
Texture,Silt content at the surface,"Division No. 7 - Brandon Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.13313891
Texture,Silt content at the surface,"Division No. 8 - Central Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,24.86775347
Texture,Silt content at the surface,"Division No. 9 - Portage la Prairie Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,28.98909907
Texture,Silt content at the surface,"Albert, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,38.49448477
Texture,Silt content at the surface,"Carleton, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,41.83736852
Texture,Silt content at the surface,"Charlotte, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.75904509
Texture,Silt content at the surface,"Gloucester, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,34.35954813
Texture,Silt content at the surface,"Kent, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,31.18058573
Texture,Silt content at the surface,"Kings, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,39.59306662
Texture,Silt content at the surface,"Madawaska, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,44.62827988
Texture,Silt content at the surface,"Northumberland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.5199252
Texture,Silt content at the surface,"Queens, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.7009841
Texture,Silt content at the surface,"Restigouche, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,42.63285137
Texture,Silt content at the surface,"Saint John, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,37.90954738
Texture,Silt content at the surface,"Sunbury, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.48349328
Texture,Silt content at the surface,"Victoria, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,42.95450755
Texture,Silt content at the surface,"Westmorland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,33.95459005
Texture,Silt content at the surface,"York, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,39.21588491
Texture,Silt content at the surface,"Division No. 1 - Avalon Peninsula-St. John's, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,36.59220602
Texture,Silt content at the surface,"Division No. 10 - Labrador-Happy Valley-Goose Bay, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.33172659
Texture,Silt content at the surface,"Division No. 11 - Nunatsiavut-Nain, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,35.76228376
Texture,Silt content at the surface,"Division No. 2 - Burin Peninsula-Marystown, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,38.17864817
Texture,Silt content at the surface,"Division No. 3 - South Coast-Channel-Port aux Basques, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,36.33568727
Texture,Silt content at the surface,"Division No. 4 - St. George's-Stephenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,34.26544201
Texture,Silt content at the surface,"Division No. 5 - Humber District-Corner Brook, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,34.03311332
Texture,Silt content at the surface,"Division No. 6 - Central Newfoundland-Grand Falls-Windsor, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,35.64780802
Texture,Silt content at the surface,"Division No. 7 - Bonavista/Trinity-Clarenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,37.42423293
Texture,Silt content at the surface,"Division No. 8 - Notre Dame Bay-Lewisporte, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,34.62379879
Texture,Silt content at the surface,"Division No. 9 - Northern Peninsula-St. Anthony, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,34.45740543
Texture,Silt content at the surface,"Fort Smith, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,36.48068346
Texture,Silt content at the surface,"Inuvik, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,37.63262219
Texture,Silt content at the surface,"Annapolis, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.5553442
Texture,Silt content at the surface,"Antigonish, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.45461766
Texture,Silt content at the surface,"Cape Breton, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.6028533
Texture,Silt content at the surface,"Colchester, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.49586967
Texture,Silt content at the surface,"Cumberland, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,37.02425048
