Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at 5 cm deep,"Division No. 12 - Beausejour Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,27.12096565
Texture,Silt content at 5 cm deep,"Division No. 13 - Selkirk Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.97592019
Texture,Silt content at 5 cm deep,"Division No. 14 - South Interlake, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.68238919
Texture,Silt content at 5 cm deep,"Division No. 15 - Western Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.20468894
Texture,Silt content at 5 cm deep,"Division No. 16 - Roblin Russell Rossburn Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,34.24240153
Texture,Silt content at 5 cm deep,"Division No. 17 - Dauphin, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.40199545
Texture,Silt content at 5 cm deep,"Division No. 18 - North Interlake Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.45900528
Texture,Silt content at 5 cm deep,"Division No. 19 - North East, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.16061449
Texture,Silt content at 5 cm deep,"Division No. 2 - Steinbach Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,24.02521119
Texture,Silt content at 5 cm deep,"Division No. 20 - Swan River, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.10607354
Texture,Silt content at 5 cm deep,"Division No. 21 - Flin Flon, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.4106827
Texture,Silt content at 5 cm deep,"Division No. 22 - Thompson and North Central, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.6907668
Texture,Silt content at 5 cm deep,"Division No. 23 - Churchill and Northern Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,28.24001921
Texture,Silt content at 5 cm deep,"Division No. 3 - Pembina Valley, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.18208214
Texture,Silt content at 5 cm deep,"Division No. 4 - Pilot Mound Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,35.05080123
Texture,Silt content at 5 cm deep,"Division No. 5 - South West, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.9239203
Texture,Silt content at 5 cm deep,"Division No. 6 - Virden Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,30.74146235
Texture,Silt content at 5 cm deep,"Division No. 7 - Brandon Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,28.7471544
Texture,Silt content at 5 cm deep,"Division No. 8 - Central Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,24.54963984
Texture,Silt content at 5 cm deep,"Division No. 9 - Portage la Prairie Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,28.55498557
Texture,Silt content at 5 cm deep,"Albert, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,37.97285249
Texture,Silt content at 5 cm deep,"Carleton, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,41.368955
Texture,Silt content at 5 cm deep,"Charlotte, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.2914837
Texture,Silt content at 5 cm deep,"Gloucester, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,33.82579865
Texture,Silt content at 5 cm deep,"Kent, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,30.74839308
Texture,Silt content at 5 cm deep,"Kings, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,39.0828187
Texture,Silt content at 5 cm deep,"Madawaska, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,43.80638484
