Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Clay content at the surface,"Squamish-Lillooet, British Columbia",,mass percent,point in time,12/31/16,12/31/16,8.947637346
Texture,Clay content at the surface,"Stikine, British Columbia",,mass percent,point in time,12/31/16,12/31/16,11.42597981
Texture,Clay content at the surface,"Sunshine Coast, British Columbia",,mass percent,point in time,12/31/16,12/31/16,8.197701468
Texture,Clay content at the surface,"Thompson-Nicola, British Columbia",,mass percent,point in time,12/31/16,12/31/16,11.38093427
Texture,Clay content at the surface,"Division No. 1 - Eastern Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,18.33895372
Texture,Clay content at the surface,"Division No. 10 - Whitehorse Plains, Manitoba",,mass percent,point in time,12/31/16,12/31/16,47.19654895
Texture,Clay content at the surface,"Division No. 11 - Winnipeg, Manitoba",,mass percent,point in time,12/31/16,12/31/16,38.68339446
Texture,Clay content at the surface,"Division No. 12 - Beausejour Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,32.72807336
Texture,Clay content at the surface,"Division No. 13 - Selkirk Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,36.07189542
Texture,Clay content at the surface,"Division No. 14 - South Interlake, Manitoba",,mass percent,point in time,12/31/16,12/31/16,31.34395422
Texture,Clay content at the surface,"Division No. 15 - Western Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,22.5672796
Texture,Clay content at the surface,"Division No. 16 - Roblin Russell Rossburn Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,22.6089229
Texture,Clay content at the surface,"Division No. 17 - Dauphin, Manitoba",,mass percent,point in time,12/31/16,12/31/16,21.41614666
Texture,Clay content at the surface,"Division No. 18 - North Interlake Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.47652072
Texture,Clay content at the surface,"Division No. 19 - North East, Manitoba",,mass percent,point in time,12/31/16,12/31/16,24.7291922
Texture,Clay content at the surface,"Division No. 2 - Steinbach Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,32.15598464
Texture,Clay content at the surface,"Division No. 20 - Swan River, Manitoba",,mass percent,point in time,12/31/16,12/31/16,20.36058879
Texture,Clay content at the surface,"Division No. 21 - Flin Flon, Manitoba",,mass percent,point in time,12/31/16,12/31/16,29.06273664
Texture,Clay content at the surface,"Division No. 22 - Thompson and North Central, Manitoba",,mass percent,point in time,12/31/16,12/31/16,34.83021307
Texture,Clay content at the surface,"Division No. 23 - Churchill and Northern Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,21.54991647
Texture,Clay content at the surface,"Division No. 3 - Pembina Valley, Manitoba",,mass percent,point in time,12/31/16,12/31/16,33.16573839
Texture,Clay content at the surface,"Division No. 4 - Pilot Mound Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,22.38840351
Texture,Clay content at the surface,"Division No. 5 - South West, Manitoba",,mass percent,point in time,12/31/16,12/31/16,21.57619098
Texture,Clay content at the surface,"Division No. 6 - Virden Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,20.9548612
Texture,Clay content at the surface,"Division No. 7 - Brandon Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,19.67186068
Texture,Clay content at the surface,"Division No. 8 - Central Manitoba, Manitoba",,mass percent,point in time,12/31/16,12/31/16,18.57281553
Texture,Clay content at the surface,"Division No. 9 - Portage la Prairie Area, Manitoba",,mass percent,point in time,12/31/16,12/31/16,27.01529336
Texture,Clay content at the surface,"Albert, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.63136538
Texture,Clay content at the surface,"Carleton, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,14.36609199
Texture,Clay content at the surface,"Charlotte, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,11.22552415
Texture,Clay content at the surface,"Gloucester, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.80705013
Texture,Clay content at the surface,"Kent, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.395392
Texture,Clay content at the surface,"Kings, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.75231958
Texture,Clay content at the surface,"Madawaska, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,18.23411079
Texture,Clay content at the surface,"Northumberland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,12.85004948
Texture,Clay content at the surface,"Queens, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.38733283
Texture,Clay content at the surface,"Restigouche, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,16.87546684
Texture,Clay content at the surface,"Saint John, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.96779284
Texture,Clay content at the surface,"Sunbury, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,12.90180422
Texture,Clay content at the surface,"Victoria, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,15.91375892
Texture,Clay content at the surface,"Westmorland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,13.99338472
Texture,Clay content at the surface,"York, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,12.3047923
Texture,Clay content at the surface,"Division No. 1 - Avalon Peninsula-St. John's, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,15.51553171
Texture,Clay content at the surface,"Division No. 10 - Labrador-Happy Valley-Goose Bay, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,8.150720165
Texture,Clay content at the surface,"Division No. 11 - Nunatsiavut-Nain, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,8.643366485
Texture,Clay content at the surface,"Division No. 2 - Burin Peninsula-Marystown, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,14.976037
Texture,Clay content at the surface,"Division No. 3 - South Coast-Channel-Port aux Basques, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,12.81771381
Texture,Clay content at the surface,"Division No. 4 - St. George's-Stephenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,12.67717822
Texture,Clay content at the surface,"Division No. 5 - Humber District-Corner Brook, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,10.21499621
Texture,Clay content at the surface,"Division No. 6 - Central Newfoundland-Grand Falls-Windsor, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,11.39485532
Texture,Clay content at the surface,"Division No. 7 - Bonavista/Trinity-Clarenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,13.01182045
Texture,Clay content at the surface,"Division No. 8 - Notre Dame Bay-Lewisporte, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,11.97372659
Texture,Clay content at the surface,"Division No. 9 - Northern Peninsula-St. Anthony, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,10.39638898
Texture,Clay content at the surface,"Fort Smith, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,16.71083529
Texture,Clay content at the surface,"Inuvik, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,17.14928402
Texture,Clay content at the surface,"Annapolis, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,12.74097275
Texture,Clay content at the surface,"Antigonish, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,15.009748
Texture,Clay content at the surface,"Cape Breton, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.92580591
Texture,Clay content at the surface,"Colchester, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.12353717
Texture,Clay content at the surface,"Cumberland, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,13.11054159
Texture,Clay content at the surface,"Digby, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,12.37845688
Texture,Clay content at the surface,"Guysborough, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.1224532
Texture,Clay content at the surface,"Halifax, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,12.82849155
Texture,Clay content at the surface,"Hants, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,13.72482877
Texture,Clay content at the surface,"Inverness, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.30146158
Texture,Clay content at the surface,"Kings, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,13.39323426
Texture,Clay content at the surface,"Lunenburg, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,11.48640076
Texture,Clay content at the surface,"Pictou, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.62984197
Texture,Clay content at the surface,"Queens, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,10.89779515
Texture,Clay content at the surface,"Richmond, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,14.72175032
Texture,Clay content at the surface,"Shelburne, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,9.83196614
Texture,Clay content at the surface,"Victoria, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,13.70320368
Texture,Clay content at the surface,"Yarmouth, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,11.7961063
Texture,Clay content at the surface,"Baffin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,17.11461996
Texture,Clay content at the surface,"Keewatin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,15.48620918
Texture,Clay content at the surface,"Kitikmeot, Nunavut",,mass percent,point in time,12/31/16,12/31/16,17.02054007
Texture,Clay content at the surface,"Algoma, Ontario",,mass percent,point in time,12/31/16,12/31/16,11.67073443
Texture,Clay content at the surface,"Brant, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.07697615
Texture,Clay content at the surface,"Bruce, Ontario",,mass percent,point in time,12/31/16,12/31/16,17.76158304
Texture,Clay content at the surface,"Chatham-Kent, Ontario",,mass percent,point in time,12/31/16,12/31/16,23.79507105
Texture,Clay content at the surface,"Cochrane, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.39111989
Texture,Clay content at the surface,"Dufferin, Ontario",,mass percent,point in time,12/31/16,12/31/16,17.25663908
Texture,Clay content at the surface,"Durham, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.48643723
Texture,Clay content at the surface,"Elgin, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.04368359
Texture,Clay content at the surface,"Essex, Ontario",,mass percent,point in time,12/31/16,12/31/16,24.60822641
Texture,Clay content at the surface,"Frontenac, Ontario",,mass percent,point in time,12/31/16,12/31/16,16.09786393
Texture,Clay content at the surface,"Greater Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,14.2943293
Texture,Clay content at the surface,"Grey, Ontario",,mass percent,point in time,12/31/16,12/31/16,16.81945866
Texture,Clay content at the surface,"Haldimand-Norfolk, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.62703989
Texture,Clay content at the surface,"Haliburton, Ontario",,mass percent,point in time,12/31/16,12/31/16,8.875383455
Texture,Clay content at the surface,"Halton, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.03377173
Texture,Clay content at the surface,"Hamilton, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.74203884
Texture,Clay content at the surface,"Hastings, Ontario",,mass percent,point in time,12/31/16,12/31/16,13.68475862
Texture,Clay content at the surface,"Huron, Ontario",,mass percent,point in time,12/31/16,12/31/16,20.0499505
Texture,Clay content at the surface,"Kawartha Lakes, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.01352647
Texture,Clay content at the surface,"Kenora, Ontario",,mass percent,point in time,12/31/16,12/31/16,20.61890593
Texture,Clay content at the surface,"Lambton, Ontario",,mass percent,point in time,12/31/16,12/31/16,21.13442922
Texture,Clay content at the surface,"Lanark, Ontario",,mass percent,point in time,12/31/16,12/31/16,15.47646916
Texture,Clay content at the surface,"Leeds and Grenville, Ontario",,mass percent,point in time,12/31/16,12/31/16,21.42429831
Texture,Clay content at the surface,"Lennox and Addington, Ontario",,mass percent,point in time,12/31/16,12/31/16,16.59485842
Texture,Clay content at the surface,"Manitoulin, Ontario",,mass percent,point in time,12/31/16,12/31/16,14.74455553
Texture,Clay content at the surface,"Middlesex, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.54797741
Texture,Clay content at the surface,"Muskoka, Ontario",,mass percent,point in time,12/31/16,12/31/16,10.77931568
Texture,Clay content at the surface,"Niagara, Ontario",,mass percent,point in time,12/31/16,12/31/16,21.94881913
Texture,Clay content at the surface,"Nipissing, Ontario",,mass percent,point in time,12/31/16,12/31/16,11.36495484
Texture,Clay content at the surface,"Northumberland, Ontario",,mass percent,point in time,12/31/16,12/31/16,20.31774485
Texture,Clay content at the surface,"Ottawa, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.95461036
Texture,Clay content at the surface,"Oxford, Ontario",,mass percent,point in time,12/31/16,12/31/16,17.78487815
Texture,Clay content at the surface,"Parry Sound, Ontario",,mass percent,point in time,12/31/16,12/31/16,12.22022694
Texture,Clay content at the surface,"Peel, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.58635541
Texture,Clay content at the surface,"Perth, Ontario",,mass percent,point in time,12/31/16,12/31/16,21.30387952
Texture,Clay content at the surface,"Peterborough, Ontario",,mass percent,point in time,12/31/16,12/31/16,14.63264082
Texture,Clay content at the surface,"Prescott and Russell, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.43581081
Texture,Clay content at the surface,"Prince Edward, Ontario",,mass percent,point in time,12/31/16,12/31/16,25.32464952
Texture,Clay content at the surface,"Rainy River, Ontario",,mass percent,point in time,12/31/16,12/31/16,15.90277384
Texture,Clay content at the surface,"Renfrew, Ontario",,mass percent,point in time,12/31/16,12/31/16,13.16221849
Texture,Clay content at the surface,"Simcoe, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.46564716
Texture,Clay content at the surface,"Stormont, Dundas and Glengarry, Ontario",,mass percent,point in time,12/31/16,12/31/16,20.40229444
Texture,Clay content at the surface,"Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,12.17660869
Texture,Clay content at the surface,"Thunder Bay, Ontario",,mass percent,point in time,12/31/16,12/31/16,14.08979713
Texture,Clay content at the surface,"Timiskaming, Ontario",,mass percent,point in time,12/31/16,12/31/16,17.01275026
Texture,Clay content at the surface,"Toronto, Ontario",,mass percent,point in time,12/31/16,12/31/16,21.98423848
Texture,Clay content at the surface,"Waterloo, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.428605
Texture,Clay content at the surface,"Wellington, Ontario",,mass percent,point in time,12/31/16,12/31/16,18.26819043
Texture,Clay content at the surface,"York, Ontario",,mass percent,point in time,12/31/16,12/31/16,19.20325994
Texture,Clay content at the surface,"Kings, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,12.60030874
Texture,Clay content at the surface,"Prince, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,13.50902774
Texture,Clay content at the surface,"Queens, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,13.15300715
Texture,Clay content at the surface,"Abitibi, Québec",,mass percent,point in time,12/31/16,12/31/16,12.37654544
Texture,Clay content at the surface,"Abitibi-Ouest, Québec",,mass percent,point in time,12/31/16,12/31/16,16.20039054
Texture,Clay content at the surface,"Acton, Québec",,mass percent,point in time,12/31/16,12/31/16,16.72059616
Texture,Clay content at the surface,"Antoine-Labelle, Québec",,mass percent,point in time,12/31/16,12/31/16,11.77020207
Texture,Clay content at the surface,"Argenteuil, Québec",,mass percent,point in time,12/31/16,12/31/16,9.976843139
Texture,Clay content at the surface,"Arthabaska, Québec",,mass percent,point in time,12/31/16,12/31/16,15.9106548
Texture,Clay content at the surface,"Asbestos, Québec",,mass percent,point in time,12/31/16,12/31/16,14.87280412
Texture,Clay content at the surface,"Avignon, Québec",,mass percent,point in time,12/31/16,12/31/16,16.62008559
Texture,Clay content at the surface,"Beauce-Sartigan, Québec",,mass percent,point in time,12/31/16,12/31/16,15.34702497
Texture,Clay content at the surface,"Beauharnois-Salaberry, Québec",,mass percent,point in time,12/31/16,12/31/16,24.1433534
Texture,Clay content at the surface,"Bécancour, Québec",,mass percent,point in time,12/31/16,12/31/16,15.5606196
Texture,Clay content at the surface,"Bellechasse, Québec",,mass percent,point in time,12/31/16,12/31/16,16.02925665
Texture,Clay content at the surface,"Bonaventure, Québec",,mass percent,point in time,12/31/16,12/31/16,15.26099939
Texture,Clay content at the surface,"Brome-Missisquoi, Québec",,mass percent,point in time,12/31/16,12/31/16,13.70020436
Texture,Clay content at the surface,"Champlain, Québec",,mass percent,point in time,12/31/16,12/31/16,23.68754255
Texture,Clay content at the surface,"Charlevoix, Québec",,mass percent,point in time,12/31/16,12/31/16,10.66741913
Texture,Clay content at the surface,"Charlevoix-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,11.69137782
Texture,Clay content at the surface,"Coaticook, Québec",,mass percent,point in time,12/31/16,12/31/16,13.67663264
Texture,Clay content at the surface,"Communauté-Urbaine-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,20.05936073
Texture,Clay content at the surface,"Communauté-Urbaine-de-Montréal, Québec",,mass percent,point in time,12/31/16,12/31/16,23.31843575
Texture,Clay content at the surface,"Communauté-Urbaine-de-Québec, Québec",,mass percent,point in time,12/31/16,12/31/16,15.18594735
Texture,Clay content at the surface,"D'Autray, Québec",,mass percent,point in time,12/31/16,12/31/16,14.40082563
Texture,Clay content at the surface,"Desjardins, Québec",,mass percent,point in time,12/31/16,12/31/16,17.43131868
Texture,Clay content at the surface,"Deux-Montagnes, Québec",,mass percent,point in time,12/31/16,12/31/16,19.30835487
Texture,Clay content at the surface,"Drummond, Québec",,mass percent,point in time,12/31/16,12/31/16,16.76099688
Texture,Clay content at the surface,"Francheville, Québec",,mass percent,point in time,12/31/16,12/31/16,13.88839968
Texture,Clay content at the surface,"Joliette, Québec",,mass percent,point in time,12/31/16,12/31/16,16.78424658
Texture,Clay content at the surface,"Kamouraska, Québec",,mass percent,point in time,12/31/16,12/31/16,15.5523099
Texture,Clay content at the surface,"L'Amiante, Québec",,mass percent,point in time,12/31/16,12/31/16,15.04062314
Texture,Clay content at the surface,"L'Assomption, Québec",,mass percent,point in time,12/31/16,12/31/16,20.69475983
Texture,Clay content at the surface,"L'Érable, Québec",,mass percent,point in time,12/31/16,12/31/16,15.31031759
Texture,Clay content at the surface,"L'Île-d'Orléans, Québec",,mass percent,point in time,12/31/16,12/31/16,16.16063233
Texture,Clay content at the surface,"L'Islet, Québec",,mass percent,point in time,12/31/16,12/31/16,14.95888755
Texture,Clay content at the surface,"La Côte-de-Beaupré, Québec",,mass percent,point in time,12/31/16,12/31/16,9.839547489
Texture,Clay content at the surface,"La Côte-de-Gaspé, Québec",,mass percent,point in time,12/31/16,12/31/16,13.85219328
Texture,Clay content at the surface,"La Haute-Côte-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,10.49914635
Texture,Clay content at the surface,"La Haute-Gaspésie, Québec",,mass percent,point in time,12/31/16,12/31/16,12.67867148
Texture,Clay content at the surface,"La Haute-Yamaska, Québec",,mass percent,point in time,12/31/16,12/31/16,14.89219641
Texture,Clay content at the surface,"La Jacques-Cartier, Québec",,mass percent,point in time,12/31/16,12/31/16,9.955533999
Texture,Clay content at the surface,"La Matapédia, Québec",,mass percent,point in time,12/31/16,12/31/16,16.07203124
Texture,Clay content at the surface,"La Mitis, Québec",,mass percent,point in time,12/31/16,12/31/16,16.1627067
Texture,Clay content at the surface,"La Nouvelle-Beauce, Québec",,mass percent,point in time,12/31/16,12/31/16,17.01048727
Texture,Clay content at the surface,"La Région-Sherbrookoise, Québec",,mass percent,point in time,12/31/16,12/31/16,15.67710609
Texture,Clay content at the surface,"La Rivière-du-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,9.697567692
Texture,Clay content at the surface,"La Vallée-de-la-Gatineau, Québec",,mass percent,point in time,12/31/16,12/31/16,13.51372447
Texture,Clay content at the surface,"La Vallée-du-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,22.56224237
Texture,Clay content at the surface,"Lac-Saint-Jean-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,14.92588063
Texture,Clay content at the surface,"Lajemmerais, Québec",,mass percent,point in time,12/31/16,12/31/16,23.11438127
Texture,Clay content at the surface,"Laval, Québec",,mass percent,point in time,12/31/16,12/31/16,22.92841835
Texture,Clay content at the surface,"Le Bas-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,20.95649123
Texture,Clay content at the surface,"Le Centre-de-la-Mauricie, Québec",,mass percent,point in time,12/31/16,12/31/16,10.79473449
Texture,Clay content at the surface,"Le Domaine-du-Roy, Québec",,mass percent,point in time,12/31/16,12/31/16,11.61017362
Texture,Clay content at the surface,"Le Fjord-du-Saguenay, Québec",,mass percent,point in time,12/31/16,12/31/16,8.820009088
Texture,Clay content at the surface,"Le Granit, Québec",,mass percent,point in time,12/31/16,12/31/16,12.67710447
Texture,Clay content at the surface,"Le Haut-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,22.11342748
Texture,Clay content at the surface,"Le Haut-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,13.08995605
Texture,Clay content at the surface,"Le Haut-Saint-Laurent, Québec",,mass percent,point in time,12/31/16,12/31/16,20.05560047
Texture,Clay content at the surface,"Le Haut-Saint-Maurice, Québec",,mass percent,point in time,12/31/16,12/31/16,12.30926956
Texture,Clay content at the surface,"Le Rocher-Percé, Québec",,mass percent,point in time,12/31/16,12/31/16,14.78102143
Texture,Clay content at the surface,"Le Val-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,14.09071809
Texture,Clay content at the surface,"Les Basques, Québec",,mass percent,point in time,12/31/16,12/31/16,16.30432475
Texture,Clay content at the surface,"Les Chutes-de-la-Chaudière, Québec",,mass percent,point in time,12/31/16,12/31/16,15.39571291
Texture,Clay content at the surface,"Les Collines-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,12.06460702
Texture,Clay content at the surface,"Les Etchemins, Québec",,mass percent,point in time,12/31/16,12/31/16,15.01336594
Texture,Clay content at the surface,"Les Îles-de-la-Madeleine, Québec",,mass percent,point in time,12/31/16,12/31/16,15.51352814
Texture,Clay content at the surface,"Les Jardins-de-Napierville, Québec",,mass percent,point in time,12/31/16,12/31/16,20.419553
Texture,Clay content at the surface,"Les Laurentides, Québec",,mass percent,point in time,12/31/16,12/31/16,8.827288288
Texture,Clay content at the surface,"Les Maskoutains, Québec",,mass percent,point in time,12/31/16,12/31/16,21.52871366
Texture,Clay content at the surface,"Les Moulins, Québec",,mass percent,point in time,12/31/16,12/31/16,18.47792706
Texture,Clay content at the surface,"Les Pays-d'en-Haut, Québec",,mass percent,point in time,12/31/16,12/31/16,8.732894737
Texture,Clay content at the surface,"Lotbinière, Québec",,mass percent,point in time,12/31/16,12/31/16,15.86922674
