Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at 15 cm deep,"Division No. 5 - Humber District-Corner Brook, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,57.91531237
Texture,Sand content at 15 cm deep,"Division No. 6 - Central Newfoundland-Grand Falls-Windsor, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,55.24067019
Texture,Sand content at 15 cm deep,"Division No. 7 - Bonavista/Trinity-Clarenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,52.5546317
Texture,Sand content at 15 cm deep,"Division No. 8 - Notre Dame Bay-Lewisporte, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,55.98376222
Texture,Sand content at 15 cm deep,"Division No. 9 - Northern Peninsula-St. Anthony, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,56.97561971
Texture,Sand content at 15 cm deep,"Fort Smith, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,47.08343504
Texture,Sand content at 15 cm deep,"Inuvik, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,44.89570167
Texture,Sand content at 15 cm deep,"Annapolis, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,48.70174806
Texture,Sand content at 15 cm deep,"Antigonish, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,47.13083977
Texture,Sand content at 15 cm deep,"Cape Breton, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.81596667
Texture,Sand content at 15 cm deep,"Colchester, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,46.61751377
Texture,Sand content at 15 cm deep,"Cumberland, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.84168279
Texture,Sand content at 15 cm deep,"Digby, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.53310603
Texture,Sand content at 15 cm deep,"Guysborough, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,46.32485262
Texture,Sand content at 15 cm deep,"Halifax, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,47.49079837
Texture,Sand content at 15 cm deep,"Hants, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,47.14126712
Texture,Sand content at 15 cm deep,"Inverness, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.76851474
Texture,Sand content at 15 cm deep,"Kings, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,48.93019163
Texture,Sand content at 15 cm deep,"Lunenburg, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,49.58885081
Texture,Sand content at 15 cm deep,"Pictou, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,45.85207644
Texture,Sand content at 15 cm deep,"Queens, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.08836964
Texture,Sand content at 15 cm deep,"Richmond, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,51.4031746
Texture,Sand content at 15 cm deep,"Shelburne, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,54.05838206
Texture,Sand content at 15 cm deep,"Victoria, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.83904984
Texture,Sand content at 15 cm deep,"Yarmouth, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,50.98733797
Texture,Sand content at 15 cm deep,"Baffin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,47.14059386
Texture,Sand content at 15 cm deep,"Keewatin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,48.61784608
Texture,Sand content at 15 cm deep,"Kitikmeot, Nunavut",,mass percent,point in time,12/31/16,12/31/16,46.54981813
Texture,Sand content at 15 cm deep,"Algoma, Ontario",,mass percent,point in time,12/31/16,12/31/16,56.23598285
Texture,Sand content at 15 cm deep,"Brant, Ontario",,mass percent,point in time,12/31/16,12/31/16,44.08880347
Texture,Sand content at 15 cm deep,"Bruce, Ontario",,mass percent,point in time,12/31/16,12/31/16,45.90266243
