Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at the surface,"Halton, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.7449844
Texture,Sand content at the surface,"Hamilton, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.40009709
Texture,Sand content at the surface,"Hastings, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.72794828
Texture,Sand content at the surface,"Huron, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.4271023
Texture,Sand content at the surface,"Kawartha Lakes, Ontario",,mass percent,point in time,12/31/16,12/31/16,46.62009451
Texture,Sand content at the surface,"Kenora, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.84048364
Texture,Sand content at the surface,"Lambton, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.27430137
Texture,Sand content at the surface,"Lanark, Ontario",,mass percent,point in time,12/31/16,12/31/16,50.66180697
Texture,Sand content at the surface,"Leeds and Grenville, Ontario",,mass percent,point in time,12/31/16,12/31/16,46.237357
Texture,Sand content at the surface,"Lennox and Addington, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.84519374
Texture,Sand content at the surface,"Manitoulin, Ontario",,mass percent,point in time,12/31/16,12/31/16,50.71501433
Texture,Sand content at the surface,"Middlesex, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.01048026
Texture,Sand content at the surface,"Muskoka, Ontario",,mass percent,point in time,12/31/16,12/31/16,53.77504867
Texture,Sand content at the surface,"Niagara, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.49737912
Texture,Sand content at the surface,"Nipissing, Ontario",,mass percent,point in time,12/31/16,12/31/16,54.08261035
Texture,Sand content at the surface,"Northumberland, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.32215562
Texture,Sand content at the surface,"Ottawa, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.46347787
Texture,Sand content at the surface,"Oxford, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.99356178
Texture,Sand content at the surface,"Parry Sound, Ontario",,mass percent,point in time,12/31/16,12/31/16,54.14408199
Texture,Sand content at the surface,"Peel, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.33146697
Texture,Sand content at the surface,"Perth, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.51237937
Texture,Sand content at the surface,"Peterborough, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.33892251
Texture,Sand content at the surface,"Prescott and Russell, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.86782744
Texture,Sand content at the surface,"Prince Edward, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.97317585
Texture,Sand content at the surface,"Rainy River, Ontario",,mass percent,point in time,12/31/16,12/31/16,52.78758225
Texture,Sand content at the surface,"Renfrew, Ontario",,mass percent,point in time,12/31/16,12/31/16,52.53775353
Texture,Sand content at the surface,"Simcoe, Ontario",,mass percent,point in time,12/31/16,12/31/16,45.7443375
Texture,Sand content at the surface,"Stormont, Dundas and Glengarry, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.56939252
Texture,Sand content at the surface,"Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,54.95450164
Texture,Sand content at the surface,"Thunder Bay, Ontario",,mass percent,point in time,12/31/16,12/31/16,55.47413657
Texture,Sand content at the surface,"Timiskaming, Ontario",,mass percent,point in time,12/31/16,12/31/16,49.42085616
Texture,Sand content at the surface,"Toronto, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.54000343
Texture,Sand content at the surface,"Waterloo, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.03415054
Texture,Sand content at the surface,"Wellington, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.87688959
Texture,Sand content at the surface,"York, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.47524632
Texture,Sand content at the surface,"Kings, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,58.13602964
Texture,Sand content at the surface,"Prince, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,55.96546823
Texture,Sand content at the surface,"Queens, Prince Edward Island",,mass percent,point in time,12/31/16,12/31/16,54.02299738
Texture,Sand content at the surface,"Abitibi, Québec",,mass percent,point in time,12/31/16,12/31/16,56.65467237
Texture,Sand content at the surface,"Abitibi-Ouest, Québec",,mass percent,point in time,12/31/16,12/31/16,49.70016864
Texture,Sand content at the surface,"Acton, Québec",,mass percent,point in time,12/31/16,12/31/16,44.89926378
Texture,Sand content at the surface,"Antoine-Labelle, Québec",,mass percent,point in time,12/31/16,12/31/16,53.97269654
Texture,Sand content at the surface,"Argenteuil, Québec",,mass percent,point in time,12/31/16,12/31/16,56.72023566
Texture,Sand content at the surface,"Arthabaska, Québec",,mass percent,point in time,12/31/16,12/31/16,45.86707444
Texture,Sand content at the surface,"Asbestos, Québec",,mass percent,point in time,12/31/16,12/31/16,44.97516841
Texture,Sand content at the surface,"Avignon, Québec",,mass percent,point in time,12/31/16,12/31/16,41.43392297
Texture,Sand content at the surface,"Beauce-Sartigan, Québec",,mass percent,point in time,12/31/16,12/31/16,41.39554406
Texture,Sand content at the surface,"Beauharnois-Salaberry, Québec",,mass percent,point in time,12/31/16,12/31/16,38.70101899
Texture,Sand content at the surface,"Bécancour, Québec",,mass percent,point in time,12/31/16,12/31/16,52.90070499
Texture,Sand content at the surface,"Bellechasse, Québec",,mass percent,point in time,12/31/16,12/31/16,43.6124435
Texture,Sand content at the surface,"Bonaventure, Québec",,mass percent,point in time,12/31/16,12/31/16,45.64046418
Texture,Sand content at the surface,"Brome-Missisquoi, Québec",,mass percent,point in time,12/31/16,12/31/16,44.06873297
Texture,Sand content at the surface,"Champlain, Québec",,mass percent,point in time,12/31/16,12/31/16,46.2688904
Texture,Sand content at the surface,"Charlevoix, Québec",,mass percent,point in time,12/31/16,12/31/16,55.89722207
Texture,Sand content at the surface,"Charlevoix-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,53.0677643
Texture,Sand content at the surface,"Coaticook, Québec",,mass percent,point in time,12/31/16,12/31/16,42.42561983
Texture,Sand content at the surface,"Communauté-Urbaine-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,44.66879756
Texture,Sand content at the surface,"Communauté-Urbaine-de-Montréal, Québec",,mass percent,point in time,12/31/16,12/31/16,45.92318436
Texture,Sand content at the surface,"Communauté-Urbaine-de-Québec, Québec",,mass percent,point in time,12/31/16,12/31/16,51.98238784
Texture,Sand content at the surface,"D'Autray, Québec",,mass percent,point in time,12/31/16,12/31/16,52.13160999
Texture,Sand content at the surface,"Desjardins, Québec",,mass percent,point in time,12/31/16,12/31/16,45.56907378
Texture,Sand content at the surface,"Deux-Montagnes, Québec",,mass percent,point in time,12/31/16,12/31/16,43.9250646
Texture,Sand content at the surface,"Drummond, Québec",,mass percent,point in time,12/31/16,12/31/16,48.35131442
Texture,Sand content at the surface,"Francheville, Québec",,mass percent,point in time,12/31/16,12/31/16,55.4574535
Texture,Sand content at the surface,"Joliette, Québec",,mass percent,point in time,12/31/16,12/31/16,51.39579256
Texture,Sand content at the surface,"Kamouraska, Québec",,mass percent,point in time,12/31/16,12/31/16,45.63207802
Texture,Sand content at the surface,"L'Amiante, Québec",,mass percent,point in time,12/31/16,12/31/16,43.17953156
Texture,Sand content at the surface,"L'Assomption, Québec",,mass percent,point in time,12/31/16,12/31/16,48.62663755
Texture,Sand content at the surface,"L'Érable, Québec",,mass percent,point in time,12/31/16,12/31/16,46.2667878
Texture,Sand content at the surface,"L'Île-d'Orléans, Québec",,mass percent,point in time,12/31/16,12/31/16,46.97654258
Texture,Sand content at the surface,"L'Islet, Québec",,mass percent,point in time,12/31/16,12/31/16,45.57064087
Texture,Sand content at the surface,"La Côte-de-Beaupré, Québec",,mass percent,point in time,12/31/16,12/31/16,59.0145362
Texture,Sand content at the surface,"La Côte-de-Gaspé, Québec",,mass percent,point in time,12/31/16,12/31/16,48.67529451
Texture,Sand content at the surface,"La Haute-Côte-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,55.75311877
Texture,Sand content at the surface,"La Haute-Gaspésie, Québec",,mass percent,point in time,12/31/16,12/31/16,49.09677918
Texture,Sand content at the surface,"La Haute-Yamaska, Québec",,mass percent,point in time,12/31/16,12/31/16,45.44345528
Texture,Sand content at the surface,"La Jacques-Cartier, Québec",,mass percent,point in time,12/31/16,12/31/16,58.70203711
Texture,Sand content at the surface,"La Matapédia, Québec",,mass percent,point in time,12/31/16,12/31/16,41.73770311
Texture,Sand content at the surface,"La Mitis, Québec",,mass percent,point in time,12/31/16,12/31/16,41.16301131
Texture,Sand content at the surface,"La Nouvelle-Beauce, Québec",,mass percent,point in time,12/31/16,12/31/16,42.12277785
