,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
7196,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,5.12250928710394,2,2,1,,2100031,2039,10556,0,1,Rainfall,Precipitation Quantity,Alberta,,2020
7197,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,1.30758700283666,2,2,1,,2100031,2039,10556,0,1,Rainfall,Precipitation Quantity,Alberta,,2020
7198,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,0.66804248740698,2,2,1,,2100031,2039,10556,0,1,Rainfall,Precipitation Quantity,Alberta,,2020
7199,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,0.944764160359368,2,2,1,,2100031,2039,10556,0,1,Rainfall,Precipitation Quantity,Alberta,,2020
7200,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,1.12212792275953,2,2,1,,2100031,2039,10556,0,1,Rainfall,Precipitation Quantity,Alberta,,2020
14354,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,3.7530185449334,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14355,2020-01-02T00:00:00.000Z,2020-01-02T00:00:00.000Z,2.57929930692213,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14356,2020-01-03T00:00:00.000Z,2020-01-03T00:00:00.000Z,12.6483131992444,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14357,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,4.80242509089808,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14358,2020-01-05T00:00:00.000Z,2020-01-05T00:00:00.000Z,8.1047655482858,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14359,2020-01-06T00:00:00.000Z,2020-01-06T00:00:00.000Z,1.94359559587239,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14360,2020-01-07T00:00:00.000Z,2020-01-07T00:00:00.000Z,7.35369580605064,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14361,2020-01-08T00:00:00.000Z,2020-01-08T00:00:00.000Z,1.45642254935919,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14362,2020-01-09T00:00:00.000Z,2020-01-09T00:00:00.000Z,0.400143828709014,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14363,2020-01-10T00:00:00.000Z,2020-01-10T00:00:00.000Z,6.48368503593878,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14364,2020-01-11T00:00:00.000Z,2020-01-11T00:00:00.000Z,3.21863158170319,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14365,2020-01-12T00:00:00.000Z,2020-01-12T00:00:00.000Z,2.67369649614854,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14366,2020-01-13T00:00:00.000Z,2020-01-13T00:00:00.000Z,1.984996402925,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14367,2020-01-14T00:00:00.000Z,2020-01-14T00:00:00.000Z,1.5878286515861,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14368,2020-01-15T00:00:00.000Z,2020-01-15T00:00:00.000Z,2.42389118941631,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14369,2020-01-16T00:00:00.000Z,2020-01-16T00:00:00.000Z,7.96149108923147,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14370,2020-01-17T00:00:00.000Z,2020-01-17T00:00:00.000Z,1.51578291305526,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14371,2020-01-18T00:00:00.000Z,2020-01-18T00:00:00.000Z,5.97125935266645,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14372,2020-01-19T00:00:00.000Z,2020-01-19T00:00:00.000Z,11.9859775001541,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14373,2020-01-20T00:00:00.000Z,2020-01-20T00:00:00.000Z,9.65597340661884,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
